TIMESTAMP,CELLID,TRAFFIC
1383886200000,5161,194.8772222562671
1383886800000,4159,136.51490570724098
1383886800000,4556,264.98050930104927
1383886800000,5161,168.20257583816002
1383887400000,4159,147.59650973237916
1383887400000,4556,267.0922042691161
1383887400000,5161,204.38323754522847
1383888000000,4159,143.78106537962444
1383888000000,4556,304.8132130939281
1383888000000,5161,203.0229094731885
1383888600000,4159,133.42509878998953
1383888600000,4556,345.25763433947066
1383888600000,5161,178.3333593938903
1383889200000,4159,168.55060102404244
1383889200000,4556,280.8312398203733
1383889200000,5161,289.98632292933286
1383889800000,4159,160.78121501627436
1383889800000,4556,283.0737478660711
1383889800000,5161,276.66559623981567
1383890400000,4159,182.6804312914306
1383890400000,4556,342.4927541221266
1383890400000,5161,236.05358832691428
1383891000000,4159,205.20642526959952
1383891000000,4556,300.7522987299651
1383891000000,5161,288.50483603736427
1383891600000,4159,211.0648601306528
1383891600000,4556,377.9380013426945
1383891600000,5161,283.56489824097434
1383892200000,4159,239.46529848065305
1383892200000,4556,427.4372176302208
1383892200000,5161,273.68233472103566
1383892800000,4159,244.53086660440536
1383892800000,4556,419.2588799430087
1383892800000,5161,334.16539593568314
1383893400000,4159,240.89282865492143
1383893400000,4556,595.1691050542535
1383893400000,5161,404.5657942435541
1383894000000,4159,279.0318362409732
1383894000000,4556,548.2574256341676
1383894000000,5161,352.7663309898183
1383894600000,4159,313.3175032714097
1383894600000,4556,540.0228499600637
1383894600000,5161,463.49363019417945
1383895200000,4159,280.2746242746568
1383895200000,4556,712.7980258791613
1383895200000,5161,481.3687160274182
1383895800000,4159,373.506537309009
1383895800000,4556,623.4643911862488
1383895800000,5161,743.0088667814965
1383896400000,4159,485.7837986059942
1383896400000,4556,667.7863650337138
1383896400000,5161,726.1491142658165
1383897000000,4159,485.8652035301141
1383897000000,4556,567.2619694216402
1383897000000,5161,858.9048720353172
1383897600000,4159,450.1371459045568
1383897600000,4556,538.7722297447657
1383897600000,5161,832.927999914659
1383898200000,4159,482.8605019221039
1383898200000,4556,631.8579005540502
1383898200000,5161,1012.0366621082226
1383898800000,4159,401.9086289064114
1383898800000,4556,620.3413690830365
1383898800000,5161,956.7522595386896
1383899400000,4159,453.32142625357807
1383899400000,4556,562.6676518346735
1383899400000,5161,989.5891419041516
1383900000000,4159,452.0443536610644
1383900000000,4556,542.0780760699444
1383900000000,5161,1113.5726803997989
1383900600000,4159,494.7880718877847
1383900600000,4556,667.8153180377572
1383900600000,5161,1264.5303630558474
1383901200000,4159,563.4128037491319
1383901200000,4556,596.0473766945254
1383901200000,5161,1394.2770965395048
1383901800000,4159,561.1669541650912
1383901800000,4556,575.9113932013462
1383901800000,5161,1323.1444205513417
1383902400000,4159,591.962086482383
1383902400000,4556,520.5298757687005
1383902400000,5161,1590.0967995132064
1383903000000,4159,487.34497923594745
1383903000000,4556,603.5251935928454
1383903000000,5161,1618.5352530938933
1383903600000,4159,557.5656688567369
1383903600000,4556,448.5721402596029
1383903600000,5161,1811.6052948443607
1383904200000,4159,518.8753577436617
1383904200000,4556,658.7252708717444
1383904200000,5161,1603.5356055829604
1383904800000,4159,555.2578655269685
1383904800000,4556,652.4180485916814
1383904800000,5161,1825.10707421144
1383905400000,4159,537.7356688544004
1383905400000,4556,615.5509310896991
1383905400000,5161,1861.878150087013
1383906000000,4159,541.4771155449956
1383906000000,4556,602.3151557045036
1383906000000,5161,2009.6905523245769
1383906600000,4159,518.8966309719489
1383906600000,4556,558.1775493921107
1383906600000,5161,2110.8222592400384
1383907200000,4159,533.6260663093182
1383907200000,4556,539.3549573375278
1383907200000,5161,2435.3386253908325
1383907800000,4159,568.0038322900506
1383907800000,4556,566.7237269444711
1383907800000,5161,2134.0319942165074
1383908400000,4159,613.0525329668069
1383908400000,4556,564.4638854823039
1383908400000,5161,2639.1165285109782
1383909000000,4159,618.2913012586008
1383909000000,4556,606.5081088954964
1383909000000,5161,2014.0069922815933
1383909600000,4159,681.4217993138127
1383909600000,4556,598.9085656466891
1383909600000,5161,2445.694807972623
1383910200000,4159,598.3632661683761
1383910200000,4556,600.4518122636254
1383910200000,5161,2190.702087179602
1383910800000,4159,629.8956120675992
1383910800000,4556,601.6229553168839
1383910800000,5161,2329.816235707704
1383911400000,4159,606.6996547599737
1383911400000,4556,754.3102961997162
1383911400000,5161,2413.072872348222
1383912000000,4159,810.1875212914325
1383912000000,4556,654.3858380483731
1383912000000,5161,2560.0686410073813
1383912600000,4159,629.4533744146282
1383912600000,4556,577.0183679827363
1383912600000,5161,3238.812573479101
1383913200000,4159,656.5167055152177
1383913200000,4556,643.1739102314937
1383913200000,5161,2745.818067187373
1383913800000,4159,715.1769308056619
1383913800000,4556,638.1320285204528
1383913800000,5161,3030.855572214935
1383914400000,4159,660.9529952862865
1383914400000,4556,641.2658378232624
1383914400000,5161,3470.5052225611234
1383915000000,4159,579.784259798043
1383915000000,4556,631.3516478705818
1383915000000,5161,3585.9987124709064
1383915600000,4159,605.9570923733005
1383915600000,4556,604.2436894161043
1383915600000,5161,3566.9364837055955
1383916200000,4159,646.6906966114481
1383916200000,4556,666.1409634952875
1383916200000,5161,3771.864899213034
1383916800000,4159,685.4507285941112
1383916800000,4556,575.2454124517653
1383916800000,5161,3202.3117753052534
1383917400000,4159,595.7323760618135
1383917400000,4556,677.9939194337961
1383917400000,5161,3241.298821233413
1383918000000,4159,568.1066056550109
1383918000000,4556,723.2968335077045
1383918000000,5161,3020.954781707465
1383918600000,4159,558.5465899244698
1383918600000,4556,665.4878920591723
1383918600000,5161,3104.680158027109
1383919200000,4159,501.1084377972981
1383919200000,4556,639.8856921706869
1383919200000,5161,3180.82139104863
1383919800000,4159,551.3168979040656
1383919800000,4556,818.7536924314068
1383919800000,5161,3354.280319852659
1383920400000,4159,477.3674603642141
1383920400000,4556,635.8593048654544
1383920400000,5161,2780.287570775228
1383921000000,4159,513.6122259823933
1383921000000,4556,634.8651875983929
1383921000000,5161,3611.651942315468
1383921600000,4159,573.9094222150931
1383921600000,4556,614.4217933731281
1383921600000,5161,2996.5892025867047
1383922200000,4159,485.3165760165455
1383922200000,4556,577.0913248888346
1383922200000,5161,2911.6291611471484
1383922800000,4159,515.9120025185007
1383922800000,4556,560.5329149520218
1383922800000,5161,2949.6377781549327
1383923400000,4159,504.5710870373572
1383923400000,4556,595.0857684500339
1383923400000,5161,3150.284004732808
1383924000000,4159,565.2103808461687
1383924000000,4556,567.4226209729717
1383924000000,5161,3193.3735831475883
1383924600000,4159,486.7390809539132
1383924600000,4556,566.7763124848541
1383924600000,5161,2877.902502414908
1383925200000,4159,548.7668936985394
1383925200000,4556,585.9110309773022
1383925200000,5161,2869.0480753735305
1383925800000,4159,513.1496061848738
1383925800000,4556,600.6548008554053
1383925800000,5161,2929.2888723537294
1383926400000,4159,453.3890222268789
1383926400000,4556,612.9799321067251
1383926400000,5161,2643.315553497512
1383927000000,4159,512.443179428255
1383927000000,4556,591.0724605981957
1383927000000,5161,2909.363312507568
1383927600000,4159,471.3062886187921
1383927600000,4556,590.4590795290519
1383927600000,5161,2632.686339361607
1383928200000,4159,594.9512748065744
1383928200000,4556,641.944116634403
1383928200000,5161,2795.6492088847344
1383928800000,4159,540.6283253018
1383928800000,4556,700.7448223647187
1383928800000,5161,2951.242105314434
1383929400000,4159,424.2387226836749
1383929400000,4556,831.0763721840442
1383929400000,5161,2980.5933833874437
1383930000000,4159,427.6023669592938
1383930000000,4556,758.3322084058021
1383930000000,5161,2988.5669922821617
1383930600000,4159,397.0836736402037
1383930600000,4556,708.6517622054423
1383930600000,5161,2947.6685626742114
1383931200000,4159,491.7626541569359
1383931200000,4556,779.0724938908229
1383931200000,5161,2742.7692321077798
1383931800000,4159,437.5854887652669
1383931800000,4556,825.3803254118557
1383931800000,5161,2890.583126025278
1383932400000,4159,379.9134657159934
1383932400000,4556,741.4189513647075
1383932400000,5161,2687.815745136032
1383933000000,4159,351.2415233918051
1383933000000,4556,614.8453098095858
1383933000000,5161,2149.038429449826
1383933600000,4159,370.1749503100035
1383933600000,4556,633.277950059752
1383933600000,5161,2209.541424291113
1383934200000,4159,348.11399707376137
1383934200000,4556,638.3829671492255
1383934200000,5161,2203.100493112393
1383934800000,4159,357.0333190176474
1383934800000,4556,851.6079714739816
1383934800000,5161,1996.051038161268
1383935400000,4159,343.9106609403411
1383935400000,4556,842.4770580281528
1383935400000,5161,1941.844530592061
1383936000000,4159,320.1711290348901
1383936000000,4556,684.132810219564
1383936000000,5161,1713.9553601722175
1383936600000,4159,294.8250009072666
1383936600000,4556,817.559375339197
1383936600000,5161,2030.642884179612
1383937200000,4159,326.2026760802107
1383937200000,4556,931.638134384214
1383937200000,5161,1492.038050811472
1383937800000,4159,313.28434821583903
1383937800000,4556,761.708919888972
1383937800000,5161,1497.5914515659647
1383938400000,4159,294.1391523487097
1383938400000,4556,920.6023371485354
1383938400000,5161,1673.6001723700776
1383939000000,4159,265.41075421299246
1383939000000,4556,935.0775401334936
1383939000000,5161,1396.9321643263252
1383939600000,4159,313.29802723772576
1383939600000,4556,900.8016844978188
1383939600000,5161,1417.614300453046
1383940200000,4159,258.0500508830117
1383940200000,4556,1102.1074197822943
1383940200000,5161,1678.0731452857808
1383940800000,4159,242.62912288165344
1383940800000,4556,1031.9934236003703
1383940800000,5161,1478.9787415674068
1383941400000,4159,231.0960537330065
1383941400000,4556,1125.1793634192363
1383941400000,5161,1201.0019511855332
1383942000000,4159,306.2808080512
1383942000000,4556,1084.135753653654
1383942000000,5161,1264.410158892614
1383942600000,4159,225.75688058635103
1383942600000,4556,1133.6310963588312
1383942600000,5161,890.7989103947752
1383943200000,4159,279.39001030170215
1383943200000,4556,1238.469807357135
1383943200000,5161,1128.7330172994298
1383943800000,4159,244.8431700275683
1383943800000,4556,1293.2312966712989
1383943800000,5161,1035.5927507864774
1383944400000,4159,210.9453930483401
1383944400000,4556,988.4261070452432
1383944400000,5161,1270.8967057360103
1383945000000,4159,268.3767307452649
1383945000000,4556,1150.1846172049245
1383945000000,5161,1217.722484031885
1383945600000,4159,256.5726592026919
1383945600000,4556,1142.81042807438
1383945600000,5161,839.9656004826568
1383946200000,4159,255.44938344176103
1383946200000,4556,1111.2890101407934
1383946200000,5161,855.2153894941845
1383946800000,4159,211.59515925904572
1383946800000,4556,1091.1553784731884
1383946800000,5161,1208.8317613291306
1383947400000,4159,216.6965625186163
1383947400000,4556,1217.5864779547735
1383947400000,5161,560.8927640386131
1383948000000,4159,197.28110647998403
1383948000000,4556,1156.6391058400952
1383948000000,5161,611.6264703261112
1383948600000,4159,203.8825211331907
1383948600000,4556,1273.7769604825633
1383948600000,5161,516.3354045150567
1383949200000,4159,212.2958564035154
1383949200000,4556,1185.8350205629797
1383949200000,5161,551.485898379139
1383949800000,4159,259.72078176452374
1383949800000,4556,1271.1072499432826
1383949800000,5161,580.4969127977924
1383950400000,4159,218.6633102680124
1383950400000,4556,1095.153374189959
1383950400000,5161,858.1077476623082
1383951000000,4159,222.02990661584585
1383951000000,4556,1117.788479244993
1383951000000,5161,606.6731402954919
1383951600000,4159,232.7779576486901
1383951600000,4556,1185.4279326026565
1383951600000,5161,556.9994438545904
1383952200000,4159,234.2109419715279
1383952200000,4556,1161.8321914651603
1383952200000,5161,551.3604647564321
1383952800000,4159,224.82357082251616
1383952800000,4556,1208.8976250450366
1383952800000,5161,453.72081025651744
1383953400000,4159,210.21129491538264
1383953400000,4556,1062.6432906550856
1383953400000,5161,643.4970257739856
1383954000000,4159,259.60216966480925
1383954000000,4556,931.3323309418424
1383954000000,5161,518.8946132524435
1383954600000,4159,194.74520172653231
1383954600000,4556,1013.013516036616
1383954600000,5161,379.8333608602426
1383955200000,4159,191.43238179972053
1383955200000,4556,759.1630578139317
1383955200000,5161,349.1765169711687
1383955800000,4159,269.87072173275266
1383955800000,4556,724.2546961229475
1383955800000,5161,359.50453135053385
1383956400000,4159,217.24952914759305
1383956400000,4556,723.8129672907314
1383956400000,5161,375.36589859425766
1383957000000,4159,188.97037002073
1383957000000,4556,607.6727458329827
1383957000000,5161,392.1915579794262
1383957600000,4159,187.70551448573167
1383957600000,4556,621.3398031304235
1383957600000,5161,309.1837546382616
1383958200000,4159,175.87957521006285
1383958200000,4556,579.9351804244137
1383958200000,5161,300.4495922810948
1383958800000,4159,161.1985171903154
1383958800000,4556,587.2005958641225
1383958800000,5161,285.49732238015963
1383959400000,4159,173.7107949539539
1383959400000,4556,619.0413985370488
1383959400000,5161,247.28573570622493
1383960000000,4159,161.5516734120015
1383960000000,4556,654.3938420454119
1383960000000,5161,225.16951199221836
1383960600000,4159,183.6989218416286
1383960600000,4556,596.0951804670976
1383960600000,5161,254.61639140392617
1383961200000,4159,167.43670970410466
1383961200000,4556,444.51231187083056
1383961200000,5161,221.1553169808568
1383961800000,4159,165.50058074185776
1383961800000,4556,445.0625944175152
1383961800000,5161,206.84313597657425
1383962400000,4159,163.7608210764693
1383962400000,4556,457.0831957266476
1383962400000,5161,252.61546498822892
1383963000000,4159,168.88137341060735
1383963000000,4556,397.9539459772594
1383963000000,5161,192.49977104795627
1383963600000,4159,157.4521517836829
1383963600000,4556,429.0655316895911
1383963600000,5161,206.63914813948503
1383964200000,4159,151.48011338851754
1383964200000,4556,373.93470903384303
1383964200000,5161,250.6266645648234
1383964800000,4159,147.50074456019593
1383964800000,4556,408.9969148221157
1383964800000,5161,213.33517953041985
1383965400000,4159,145.6684793039961
1383965400000,4556,389.9026214972759
1383965400000,5161,211.81369837117973
1383966000000,4159,143.93057440427754
1383966000000,4556,424.1038890617461
1383966000000,5161,256.14283879976
1383966600000,4159,152.7257099490521
1383966600000,4556,309.3494176770214
1383966600000,5161,195.016610856595
1383967200000,4159,137.39533783124674
1383967200000,4556,307.2260901409151
1383967200000,5161,195.74460700416128
1383967800000,4159,138.55501454638562
1383967800000,4556,284.7285525358749
1383967800000,5161,230.73871348648572
1383968400000,4159,138.18347203356356
1383968400000,4556,305.73293955023274
1383968400000,5161,236.92353098470056
1383969000000,4159,135.74080562199882
1383969000000,4556,267.89466208878434
1383969000000,5161,199.0414114144993
1383969600000,4159,140.80437308578186
1383969600000,4556,265.32095361531367
1383969600000,5161,240.80646176061376
1383970200000,4159,130.25457359433753
1383970200000,4556,265.19655022558857
1383970200000,5161,202.8514177894695
1383970800000,4159,134.794996337693
1383970800000,4556,259.0001977891835
1383970800000,5161,210.6883929179513
1383971400000,4159,125.15987941378108
1383971400000,4556,239.64966924349068
1383971400000,5161,236.7496338112964
1383972000000,4159,128.7441806558132
1383972000000,4556,257.99148047154165
1383972000000,5161,198.88175161223
1383972600000,4159,120.2017468793072
1383972600000,4556,247.5754274014849
1383972600000,5161,195.20417193772823
1383973200000,4159,122.86304198224416
1383973200000,4556,260.7417606384207
1383973200000,5161,239.99541965030284
1383973800000,4159,129.18778647764177
1383973800000,4556,245.59669034083672
1383973800000,5161,185.93021267188067
1383974400000,4159,118.67925873555146
1383974400000,4556,254.77284757817324
1383974400000,5161,200.3722784545138
1383975000000,4159,128.72550754089957
1383975000000,4556,349.5602575857687
1383975000000,5161,256.29403206591473
1383975600000,4159,135.5927451893545
1383975600000,4556,273.6182138201883
1383975600000,5161,206.32369706902324
1383976200000,4159,138.0328920414276
1383976200000,4556,265.65037661355973
1383976200000,5161,217.09194365032224
1383976800000,4159,147.973471236117
1383976800000,4556,253.1569745994263
1383976800000,5161,284.6610492914722
1383977400000,4159,148.70937704586422
1383977400000,4556,269.18732774187
1383977400000,5161,229.91124877346715
1383978000000,4159,148.41690506766258
1383978000000,4556,279.3434465532528
1383978000000,5161,229.0216187578453
1383978600000,4159,157.54275861751083
1383978600000,4556,260.80388375360945
1383978600000,5161,295.42419877981104
1383979200000,4159,149.97464060137804
1383979200000,4556,317.40635631290746
1383979200000,5161,258.56994662936944
1383979800000,4159,181.21027425151084
1383979800000,4556,288.2334498938764
1383979800000,5161,329.2819994931605
1383980400000,4159,193.4947004234533
1383980400000,4556,354.7345823799585
1383980400000,5161,526.8953984649687
1383981000000,4159,206.29812254362147
1383981000000,4556,359.567434371048
1383981000000,5161,286.23269023968976
1383981600000,4159,174.0393215416064
1383981600000,4556,354.10034873179177
1383981600000,5161,220.29705352144416
1383982200000,4159,183.46011370667543
1383982200000,4556,327.38000856724585
1383982200000,5161,424.84901982992136
1383982800000,4159,214.61904340273043
1383982800000,4556,414.17901274204974
1383982800000,5161,433.7834850803136
1383983400000,4159,202.9609008012388
1383983400000,4556,487.7508839014675
1383983400000,5161,410.473173031898
1383984000000,4159,187.50815844889252
1383984000000,4556,432.0940127521717
1383984000000,5161,907.7997201155308
1383984600000,4159,196.3857010082531
1383984600000,4556,454.0201377687824
1383984600000,5161,627.8217844215756
1383985200000,4159,216.54677099372452
1383985200000,4556,515.0144585521367
1383985200000,5161,688.1654299738346
1383985800000,4159,233.4892940721033
1383985800000,4556,554.3335788074841
1383985800000,5161,583.353159813174
1383986400000,4159,219.6038926828864
1383986400000,4556,726.897201881654
1383986400000,5161,752.736346944836
1383987000000,4159,261.3792676647129
1383987000000,4556,789.4712244393376
1383987000000,5161,728.1013024197433
1383987600000,4159,194.42334646540192
1383987600000,4556,633.4830769911816
1383987600000,5161,885.1134558538117
1383988200000,4159,253.6597632949406
1383988200000,4556,510.6330431078821
1383988200000,5161,883.2707434218847
1383988800000,4159,250.9414316610132
1383988800000,4556,587.5360838659329
1383988800000,5161,1201.018717906284
1383989400000,4159,239.4943572406921
1383989400000,4556,642.9848942123353
1383989400000,5161,977.5519970971358
1383990000000,4159,250.4018359555297
1383990000000,4556,554.5045623060358
1383990000000,5161,1341.1085998329977
1383990600000,4159,221.02417414023031
1383990600000,4556,554.0983695507088
1383990600000,5161,1618.605866784702
1383991200000,4159,257.81646916965417
1383991200000,4556,597.620471520501
1383991200000,5161,1323.4604329761603
1383991800000,4159,245.52913862340597
1383991800000,4556,558.7119454075653
1383991800000,5161,1728.4012094426712
1383992400000,4159,345.6820267590816
1383992400000,4556,660.9025441410608
1383992400000,5161,1754.4868590700644
1383993000000,4159,328.18974424081523
1383993000000,4556,623.2178527850871
1383993000000,5161,2037.9659400892035
1383993600000,4159,314.4544186064409
1383993600000,4556,573.3097006408902
1383993600000,5161,2136.8040007832224
1383994200000,4159,291.7998043613408
1383994200000,4556,577.8591786925834
1383994200000,5161,2591.667527587174
1383994800000,4159,317.31985802642885
1383994800000,4556,583.0087914654551
1383994800000,5161,2405.6335878733857
1383995400000,4159,296.5857144643758
1383995400000,4556,628.8807683876419
1383995400000,5161,2898.588143135128
1383996000000,4159,284.8160529276015
1383996000000,4556,582.4553842769973
1383996000000,5161,2677.768330681616
1383996600000,4159,339.9043872965544
1383996600000,4556,614.2233297168182
1383996600000,5161,2355.5221548332265
1383997200000,4159,315.36892135842834
1383997200000,4556,633.3866338130489
1383997200000,5161,2828.004666113978
1383997800000,4159,351.5763579171027
1383997800000,4556,627.1324122245306
1383997800000,5161,2715.610078001805
1383998400000,4159,279.0759214455508
1383998400000,4556,652.1748061316948
1383998400000,5161,2484.896609287192
1383999000000,4159,288.02945811085533
1383999000000,4556,688.1589471826679
1383999000000,5161,3216.803951717079
1383999600000,4159,308.15254092020604
1383999600000,4556,695.2333512829777
1383999600000,5161,3408.0136179931164
1384000200000,4159,251.85164538523773
1384000200000,4556,802.0140027453219
1384000200000,5161,2660.9411458328827
1384000800000,4159,293.8822608380036
1384000800000,4556,804.1347540747712
1384000800000,5161,2850.586441688475
1384001400000,4159,251.8055262346472
1384001400000,4556,708.601261922954
1384001400000,5161,3409.8310701062983
1384002000000,4159,256.0241191315164
1384002000000,4556,707.3114434489198
1384002000000,5161,3100.9293852274595
1384002600000,4159,284.9419378070173
1384002600000,4556,725.6588287317734
1384002600000,5161,2930.2645597297137
1384003200000,4159,263.258892119433
1384003200000,4556,741.1571291085864
1384003200000,5161,2746.0176503376097
1384003800000,4159,259.9420967031412
1384003800000,4556,819.8922668902022
1384003800000,5161,3136.1083860446256
1384004400000,4159,254.41710792003087
1384004400000,4556,931.8121124856702
1384004400000,5161,3780.1525728821903
1384005000000,4159,285.68933549364715
1384005000000,4556,780.4746084633733
1384005000000,5161,3854.930922515763
1384005600000,4159,287.1631511066536
1384005600000,4556,903.8024925467528
1384005600000,5161,3617.5356590617407
1384006200000,4159,274.87359162340823
1384006200000,4556,744.5922537740408
1384006200000,5161,3160.044085499333
1384006800000,4159,269.97998661449134
1384006800000,4556,912.1113257478888
1384006800000,5161,3480.2796608075614
1384007400000,4159,252.22528608081123
1384007400000,4556,877.0234248811859
1384007400000,5161,4607.501223571785
1384008000000,4159,235.62926502154716
1384008000000,4556,927.8383378415708
1384008000000,5161,4062.375561313901
1384008600000,4159,270.5120255361016
1384008600000,4556,939.8026274518644
1384008600000,5161,4025.324289073624
1384009200000,4159,245.06274776934995
1384009200000,4556,845.9371624423085
1384009200000,5161,3945.174387031939
1384009800000,4159,273.94942558574235
1384009800000,4556,906.7699397144615
1384009800000,5161,4319.503000485517
1384010400000,4159,260.6384330690865
1384010400000,4556,914.792595143377
1384010400000,5161,4249.706970558529
1384011000000,4159,250.15092004763704
1384011000000,4556,760.4971608978694
1384011000000,5161,4275.859376886025
1384011600000,4159,294.2075245525964
1384011600000,4556,951.691814166684
1384011600000,5161,4239.275182173339
1384012200000,4159,359.1774285227773
1384012200000,4556,973.8194906252892
1384012200000,5161,4619.957911993653
1384012800000,4159,303.9896290116204
1384012800000,4556,764.612121827509
1384012800000,5161,5026.948157670439
1384013400000,4159,278.8698037671637
1384013400000,4556,735.1673905898355
1384013400000,5161,4782.120975843077
1384014000000,4159,252.4800757255819
1384014000000,4556,932.9093936924952
1384014000000,5161,4314.453849137367
1384014600000,4159,243.9733310434968
1384014600000,4556,918.1047405885414
1384014600000,5161,4080.365354112988
1384015200000,4159,311.0236072913812
1384015200000,4556,882.0321591968858
1384015200000,5161,4086.443320559868
1384015800000,4159,284.8741115003173
1384015800000,4556,775.5451269286306
1384015800000,5161,4847.146256086176
1384016400000,4159,293.6574195331246
1384016400000,4556,847.1843404521263
1384016400000,5161,4395.167041557624
1384017000000,4159,263.74029930534334
1384017000000,4556,825.6916931736911
1384017000000,5161,4473.393307842787
1384017600000,4159,254.0220897817648
1384017600000,4556,713.8499548120966
1384017600000,5161,4482.251686492455
1384018200000,4159,344.33181747487663
1384018200000,4556,743.7716572705611
1384018200000,5161,4185.610414190983
1384018800000,4159,268.14832507095144
1384018800000,4556,918.783445212132
1384018800000,5161,3608.2025079021855
1384019400000,4159,280.9700579485382
1384019400000,4556,684.2271215484897
1384019400000,5161,3765.861251993853
1384020000000,4159,271.82436597135825
1384020000000,4556,689.172165560387
1384020000000,5161,3993.35151058344
1384020600000,4159,263.007623048853
1384020600000,4556,877.4418051299223
1384020600000,5161,3768.039731360876
1384021200000,4159,235.99618449164956
1384021200000,4556,876.0361746398297
1384021200000,5161,3437.223567872457
1384021800000,4159,242.0233158376251
1384021800000,4556,914.007116320498
1384021800000,5161,3064.115059910044
1384022400000,4159,251.9320551571429
1384022400000,4556,1019.9020806816328
1384022400000,5161,3175.8093958288923
1384023000000,4159,225.1140861207118
1384023000000,4556,1049.229446854804
1384023000000,5161,2818.81128882756
1384023600000,4159,234.0947245189473
1384023600000,4556,881.5622826281245
1384023600000,5161,2670.904774351184
1384024200000,4159,273.37895876921186
1384024200000,4556,1203.6719209889134
1384024200000,5161,2403.7824771733044
1384024800000,4159,255.42278321550387
1384024800000,4556,1013.421536058024
1384024800000,5161,2594.4713737950115
1384025400000,4159,251.28798417911003
1384025400000,4556,1218.7202078286232
1384025400000,5161,1750.9606087870768
1384026000000,4159,234.7250290075684
1384026000000,4556,1154.299798110931
1384026000000,5161,1788.8716641502606
1384026600000,4159,249.19490596190968
1384026600000,4556,1324.779295152858
1384026600000,5161,2023.615755246328
1384027200000,4159,204.40499510166023
1384027200000,4556,1240.659819799989
1384027200000,5161,1472.4881031541172
1384027800000,4159,225.2655071691079
1384027800000,4556,1418.9017714444776
1384027800000,5161,1334.044131172108
1384028400000,4159,216.3090209661743
1384028400000,4556,1226.0202326150315
1384028400000,5161,1528.427001566742
1384029000000,4159,198.22224928462228
1384029000000,4556,1428.378692364331
1384029000000,5161,1510.0427546339372
1384029600000,4159,215.55157678017324
1384029600000,4556,1436.0836602812333
1384029600000,5161,1748.495758070772
1384030200000,4159,229.2480243697276
1384030200000,4556,1420.2557667663611
1384030200000,5161,1576.0183440666706
1384030800000,4159,212.31971687371723
1384030800000,4556,1448.5890254076935
1384030800000,5161,1784.0253843852954
1384031400000,4159,208.12368314919857
1384031400000,4556,1868.741971499012
1384031400000,5161,1434.2433602788842
1384032000000,4159,203.56861639347932
1384032000000,4556,1718.0977202286788
1384032000000,5161,1648.151309661068
1384032600000,4159,296.8848733046489
1384032600000,4556,1458.08165738834
1384032600000,5161,1947.165791616301
1384033200000,4159,262.1028699501008
1384033200000,4556,1483.8746908265696
1384033200000,5161,1215.3129335301255
1384033800000,4159,229.58702593384209
1384033800000,4556,1415.2845269918175
1384033800000,5161,1171.319389350324
1384034400000,4159,210.01614314405964
1384034400000,4556,1589.853355021265
1384034400000,5161,976.8479946668148
1384035000000,4159,241.3564276961368
1384035000000,4556,1564.81868973403
1384035000000,5161,948.5787225086548
1384035600000,4159,243.05859407829664
1384035600000,4556,1494.9358027599526
1384035600000,5161,1178.3372525863622
1384036200000,4159,222.38603637421596
1384036200000,4556,1437.9013491841572
1384036200000,5161,800.0020543239667
1384036800000,4159,219.6822267797728
1384036800000,4556,1541.6784766167025
1384036800000,5161,733.2398127075161
1384037400000,4159,247.9284925685822
1384037400000,4556,1419.3054378297022
1384037400000,5161,809.8934105912326
1384038000000,4159,245.68054665664133
1384038000000,4556,1469.4165016087206
1384038000000,5161,786.8640355725164
1384038600000,4159,233.44633744864532
1384038600000,4556,1381.12804588094
1384038600000,5161,837.5693629774635
1384039200000,4159,255.31134878094
1384039200000,4556,1314.4239757991054
1384039200000,5161,669.6102470321724
1384039800000,4159,221.593795086232
1384039800000,4556,1186.9295044271923
1384039800000,5161,519.4582301957037
1384040400000,4159,220.69630578428936
1384040400000,4556,1242.828329470172
1384040400000,5161,619.6756462416821
1384041000000,4159,312.85519196046897
1384041000000,4556,1455.6659039560138
1384041000000,5161,591.1265172280182
1384041600000,4159,271.65262919633483
1384041600000,4556,1237.245574834266
1384041600000,5161,369.1510080850698
1384042200000,4159,218.9603825587363
1384042200000,4556,1145.499555202602
1384042200000,5161,342.6936025490654
1384042800000,4159,255.1096846987431
1384042800000,4556,1119.815582653269
1384042800000,5161,354.4382959461402
1384043400000,4159,232.87563508640812
1384043400000,4556,1064.188115355563
1384043400000,5161,325.1314669007588
1384044000000,4159,291.0693135495692
1384044000000,4556,1147.4548092363011
1384044000000,5161,311.74775710853567
1384044600000,4159,234.89233736447304
1384044600000,4556,834.3295949532778
1384044600000,5161,282.99837267697933
1384045200000,4159,238.127118625878
1384045200000,4556,764.7951660258426
1384045200000,5161,286.32922392463337
1384045800000,4159,204.8237304045208
1384045800000,4556,737.0888697505063
1384045800000,5161,266.6922862621757
1384046400000,4159,208.2660526117193
1384046400000,4556,652.9356997268833
1384046400000,5161,239.41419816577616
1384047000000,4159,199.01329862938124
1384047000000,4556,599.8920431383928
1384047000000,5161,234.6580275060879
1384047600000,4159,198.92859190733463
1384047600000,4556,644.4587767977889
1384047600000,5161,238.5816702719301
1384048200000,4159,218.50143720073328
1384048200000,4556,572.567057457022
1384048200000,5161,238.449427635556
1384048800000,4159,246.0204340723724
1384048800000,4556,507.6141234956152
1384048800000,5161,264.1488026641982
1384049400000,4159,163.7128797336235
1384049400000,4556,435.0598688558743
1384049400000,5161,235.11369173323527
1384050000000,4159,222.77633658690635
